mm_Lead__c,mm_Contact__c,mm_Stage__c,mm_Start_Date__c,Lead_Contact_Source__c,CreatedDate
,003V50000067UTBIA2,Qualified,10/4/2024,,2024-10-04T17:29:41.000+0000
,003V50000067UTEIA2,Qualified,10/4/2024,Jigsaw,2024-10-04T17:29:41.000+0000
,003V50000067UTKIA2,Qualified,10/4/2024,webhelp-access-requested,2024-10-04T17:29:41.000+0000
,003V50000067awHIAQ,Qualified,10/4/2024,Website,2024-10-04T17:29:41.000+0000
,003V50000067awYIAQ,Qualified,10/4/2024,webhelp-access-requested,2024-10-04T17:29:41.000+0000
,003V50000067awZIAQ,Qualified,10/4/2024,,2024-10-04T17:29:41.000+0000
,003V50000067eAsIAI,Qualified,10/4/2024,pardot,2024-10-04T17:29:41.000+0000
,003V50000067eAuIAI,Qualified,10/4/2024,Web Site,2024-10-04T17:29:41.000+0000
,003V50000067eAxIAI,Qualified,10/4/2024,,2024-10-04T17:29:41.000+0000
,003V50000067lorIAA,Qualified,10/4/2024,,2024-10-04T17:29:41.000+0000
,003V50000067loxIAA,Qualified,10/4/2024,,2024-10-04T17:29:41.000+0000
,003V50000067lp0IAA,Qualified,10/4/2024,,2024-10-04T17:29:41.000+0000
,003V50000067lp1IAA,Qualified,10/4/2024,,2024-10-04T17:29:41.000+0000
,003V50000067lpGIAQ,Qualified,10/4/2024,Marketing Research,2024-10-04T17:29:41.000+0000
,003V50000067lpMIAQ,Qualified,10/4/2024,Web Site,2024-10-04T17:29:41.000+0000
,003V50000067mXeIAI,Qualified,10/4/2024,webhelp-access-requested,2024-10-04T17:29:41.000+0000
,003V50000067mXlIAI,Qualified,10/4/2024,pardot,2024-10-04T17:29:41.000+0000
,003V50000067msNIAQ,Qualified,10/4/2024,Events,2024-10-04T17:29:41.000+0000
,003V50000067n8XIAQ,Qualified,10/4/2024,Event,2024-10-04T17:29:41.000+0000
,003V50000067n8YIAQ,Qualified,10/4/2024,webhelp-access-requested,2024-10-04T17:29:41.000+0000
,003V50000067n8gIAA,Qualified,10/4/2024,,2024-10-04T17:29:41.000+0000
,003V50000067pYzIAI,Qualified,10/4/2024,,2024-10-04T17:29:41.000+0000
,003V50000067pZ0IAI,Qualified,10/4/2024,,2024-10-04T17:29:41.000+0000
,003V50000067pZ1IAI,Qualified,10/4/2024,Webinar,2024-10-04T17:29:41.000+0000
,003V50000067pZ2IAI,Qualified,10/4/2024,InsideView,2024-10-04T17:29:41.000+0000
,003V50000067pZ3IAI,Qualified,10/4/2024,Marketing Research,2024-10-04T17:29:41.000+0000
,003V50000067t7VIAQ,Qualified,10/4/2024,Marketing Research,2024-10-04T17:29:41.000+0000
,003V50000067u22IAA,Qualified,10/4/2024,Email,2024-10-04T17:29:41.000+0000
,003V50000067u23IAA,Qualified,10/4/2024,,2024-10-04T17:29:41.000+0000
,003V50000067u2CIAQ,Qualified,10/4/2024,Website,2024-10-04T17:29:41.000+0000
,003V50000067u3ZIAQ,Qualified,10/4/2024,Marketing Research,2024-10-04T17:29:41.000+0000
,003V50000067z6FIAQ,Qualified,10/4/2024,Events,2024-10-04T17:29:41.000+0000
,003V50000067z89IAA,Qualified,10/4/2024,Website,2024-10-04T17:29:41.000+0000
,003V50000067z8CIAQ,Qualified,10/4/2024,,2024-10-04T17:29:41.000+0000
,003V500000683wsIAA,Qualified,10/4/2024,pardot,2024-10-04T17:29:41.000+0000
,003V500000683x1IAA,Qualified,10/4/2024,Event,2024-10-04T17:29:41.000+0000
,003V500000683x3IAA,Qualified,10/4/2024,Event,2024-10-04T17:29:41.000+0000
,003V5000006841YIAQ,Qualified,10/4/2024,Zoominfo,2024-10-04T17:29:41.000+0000
,003V5000008DctKIAS,Qualified,10/4/2024,,2024-10-04T17:29:41.000+0000
,003V5000008DctLIAS,Qualified,10/4/2024,,2024-10-04T17:29:41.000+0000
,003V5000008DctNIAS,Qualified,10/4/2024,,2024-10-04T17:29:41.000+0000
,003V5000008DctOIAS,Qualified,10/4/2024,,2024-10-04T17:29:41.000+0000
,003V5000008DctPIAS,Qualified,10/4/2024,Email,2024-10-04T17:29:41.000+0000
,003V5000008DctSIAS,Qualified,10/4/2024,Email,2024-10-04T17:29:41.000+0000
,003V5000008DhEAIA0,Qualified,10/4/2024,Webinar,2024-10-04T17:29:41.000+0000
,003V500000BGSOdIAP,Qualified,10/4/2024,Sales,2024-10-04T17:29:41.000+0000
,003V500000674zcIAA,Qualified,10/4/2024,Pardot Email,2024-10-04T17:29:42.000+0000
,003V500000675QKIAY,Qualified,10/4/2024,,2024-10-04T17:29:42.000+0000
,003V500000675QkIAI,Qualified,10/4/2024,webhelp-access-requested,2024-10-04T17:29:42.000+0000
,003V500000684F9IAI,Qualified,10/4/2024,Zoominfo,2024-10-04T17:29:42.000+0000
,003V500000684VUIAY,Qualified,10/4/2024,Web Site,2024-10-04T17:29:42.000+0000
,003V500000684VVIAY,Qualified,10/4/2024,,2024-10-04T17:29:42.000+0000
,003V500000684VaIAI,Qualified,10/4/2024,Zoominfo,2024-10-04T17:29:42.000+0000
,003V5000006856rIAA,Qualified,10/4/2024,webhelp-access-requested,2024-10-04T17:29:42.000+0000
,003V5000006856vIAA,Qualified,10/4/2024,,2024-10-04T17:29:42.000+0000
,003V5000006856wIAA,Qualified,10/4/2024,,2024-10-04T17:29:42.000+0000
,003V5000006856yIAA,Qualified,10/4/2024,,2024-10-04T17:29:42.000+0000
,003V50000068574IAA,Qualified,10/4/2024,,2024-10-04T17:29:42.000+0000
,003V50000068575IAA,Qualified,10/4/2024,,2024-10-04T17:29:42.000+0000
,003V50000068576IAA,Qualified,10/4/2024,,2024-10-04T17:29:42.000+0000
,003V50000068577IAA,Qualified,10/4/2024,,2024-10-04T17:29:42.000+0000
,003V50000068578IAA,Qualified,10/4/2024,,2024-10-04T17:29:42.000+0000
,003V5000006858jIAA,Qualified,10/4/2024,,2024-10-04T17:29:42.000+0000
,003V5000006858kIAA,Qualified,10/4/2024,Email,2024-10-04T17:29:42.000+0000
,003V5000006858lIAA,Qualified,10/4/2024,Email,2024-10-04T17:29:42.000+0000
,003V5000006858mIAA,Qualified,10/4/2024,,2024-10-04T17:29:42.000+0000
,003V5000006858nIAA,Qualified,10/4/2024,,2024-10-04T17:29:42.000+0000
,003V5000006858oIAA,Qualified,10/4/2024,,2024-10-04T17:29:42.000+0000
,003V5000006858pIAA,Qualified,10/4/2024,,2024-10-04T17:29:42.000+0000
,,Draft,10/4/2024,,2024-10-04T17:46:31.000+0000
,,Evaluation,10/4/2024,,2024-10-04T17:54:30.000+0000
00QV500000AkHxmMAF,,Suspect,10/4/2024,Website,2024-10-04T17:55:33.000+0000
,,Awaiting Customer,10/4/2024,,2024-10-04T17:57:23.000+0000
,,Awaiting Customer,10/4/2024,,2024-10-04T18:07:19.000+0000
,,Open,10/4/2024,,2024-10-04T18:10:05.000+0000
,,Pending Customer Verification,10/4/2024,,2024-10-04T18:11:20.000+0000
,,Evaluation,10/4/2024,,2024-10-04T18:12:26.000+0000
,,Closed,10/4/2024,,2024-10-04T18:12:36.000+0000
,,Pending Customer Verification,10/4/2024,,2024-10-04T18:13:52.000+0000
,,Closed,10/4/2024,,2024-10-04T18:14:13.000+0000
,,Pending Customer Verification,10/4/2024,,2024-10-04T18:14:28.000+0000
,,Closed,10/4/2024,,2024-10-04T18:15:02.000+0000
,,Escalated,10/4/2024,,2024-10-04T18:16:01.000+0000
00QV500000AkZM0MAN,,Suspect,10/4/2024,Website,2024-10-04T18:29:39.000+0000
,,Open,10/4/2024,,2024-10-04T18:32:49.000+0000
,,Closed,10/4/2024,,2024-10-04T18:48:23.000+0000
,,Closed,10/4/2024,,2024-10-04T18:50:51.000+0000
,,Open,10/4/2024,,2024-10-04T19:01:48.000+0000
,,Evaluation,10/4/2024,,2024-10-04T19:06:04.000+0000
,,Contract Review,10/4/2024,,2024-10-04T19:09:56.000+0000
,,Sales Review,10/4/2024,,2024-10-04T19:10:01.000+0000
,,Escalated,10/4/2024,,2024-10-04T19:12:50.000+0000
00QV5000008I4LsMAK,,Nurture,10/4/2024,Terminus Ad,2024-10-04T19:17:24.000+0000
,,Completed,10/4/2024,,2024-10-04T19:19:58.000+0000
,,Open,10/4/2024,,2024-10-04T19:29:31.000+0000
,,Open,10/4/2024,,2024-10-04T19:32:11.000+0000
,,Evaluation,10/4/2024,,2024-10-04T19:38:14.000+0000
,,Open,10/4/2024,,2024-10-04T19:40:20.000+0000
,,Open,10/4/2024,,2024-10-04T19:40:20.000+0000
,,Closed,10/4/2024,,2024-10-04T19:41:48.000+0000
00QV5000006N7mbMAC,,SQL,10/4/2024,Webinar,2024-10-04T19:47:42.000+0000
00QV5000006N7mbMAC,,MQL,10/4/2024,Webinar,2024-10-04T19:47:46.000+0000
,,Pending Customer Verification,10/4/2024,,2024-10-04T19:48:39.000+0000
,003V5000006762DIAQ,Nurture,10/4/2024,Website,2024-10-04T19:50:23.000+0000
,,In Progress,10/4/2024,,2024-10-04T19:56:20.000+0000
,,Open,10/4/2024,,2024-10-04T19:59:48.000+0000
,,Open,10/4/2024,,2024-10-04T20:01:35.000+0000
,,Awaiting Customer,10/4/2024,,2024-10-04T20:01:50.000+0000
,,Closed,10/4/2024,,2024-10-04T20:13:59.000+0000
,,Awaiting Customer,10/4/2024,,2024-10-04T20:18:08.000+0000
,,Contract Review,10/4/2024,,2024-10-04T20:23:45.000+0000
,,Completed,10/4/2024,,2024-10-04T20:36:01.000+0000
,,Contract Review,10/4/2024,,2024-10-04T20:41:14.000+0000
,,Escalated,10/4/2024,,2024-10-04T20:44:11.000+0000
,,Pending,10/4/2024,,2024-10-04T20:51:45.000+0000
,,Customer Response,10/4/2024,,2024-10-04T20:53:28.000+0000
,,Evaluation,10/4/2024,,2024-10-04T20:55:01.000+0000
,,Evaluation,10/4/2024,,2024-10-04T21:01:13.000+0000
,,Open,10/4/2024,,2024-10-04T21:01:44.000+0000
,,Evaluation,10/4/2024,,2024-10-04T21:01:46.000+0000
,,Pending Customer Verification,10/4/2024,,2024-10-04T21:03:24.000+0000
,,In Progress,10/4/2024,,2024-10-04T21:03:30.000+0000
,,Pending Customer Verification,10/4/2024,,2024-10-04T21:07:04.000+0000
,,Pending Customer Verification,10/4/2024,,2024-10-04T21:09:09.000+0000
,,Evaluation,10/4/2024,,2024-10-04T21:17:15.000+0000
,,Closed,10/4/2024,,2024-10-04T22:16:53.000+0000
,,Closed,10/4/2024,,2024-10-04T22:36:28.000+0000
,,Awaiting Customer,10/4/2024,,2024-10-04T23:36:28.000+0000
,,Escalated,10/4/2024,,2024-10-04T23:42:18.000+0000
,,Open,10/4/2024,,2024-10-04T23:44:31.000+0000
,,Closed,10/4/2024,,2024-10-04T23:47:59.000+0000
,,Evaluation,10/4/2024,,2024-10-04T23:50:20.000+0000
,,Closed,10/4/2024,,2024-10-05T00:14:54.000+0000
,,Open,10/4/2024,,2024-10-05T01:12:59.000+0000
,,Closed,10/4/2024,,2024-10-05T01:27:35.000+0000
,,Awaiting Customer,10/4/2024,,2024-10-05T01:49:43.000+0000
00QV500000AlVLzMAN,,Suspect,10/4/2024,Google Ad - SEM,2024-10-05T02:52:16.000+0000
,,Closed,10/5/2024,,2024-10-05T04:01:51.000+0000
00QV500000AlhWnMAJ,,Suspect,10/4/2024,Google Ad - SEM,2024-10-05T04:55:35.000+0000
,,Open,10/5/2024,,2024-10-05T08:33:59.000+0000
,,Open,10/5/2024,,2024-10-05T09:05:47.000+0000
,,Open,10/5/2024,,2024-10-05T09:20:46.000+0000
,,Open,10/5/2024,,2024-10-05T09:35:46.000+0000
,,Closed,10/5/2024,,2024-10-05T09:56:41.000+0000
,,Closed,10/5/2024,,2024-10-05T09:59:23.000+0000
,,Open,10/5/2024,,2024-10-05T10:00:47.000+0000
,,Closed,10/5/2024,,2024-10-05T10:01:20.000+0000
,,Open,10/5/2024,,2024-10-05T10:05:45.000+0000
,,Closed,10/5/2024,,2024-10-05T10:26:41.000+0000
,,Closed,10/5/2024,,2024-10-05T10:28:03.000+0000
,,Closed,10/5/2024,,2024-10-05T10:31:01.000+0000
,,Open,10/5/2024,,2024-10-05T10:45:30.000+0000
,,Evaluation,10/5/2024,,2024-10-05T10:54:53.000+0000
,,Closed,10/5/2024,,2024-10-05T11:38:51.000+0000
,,Closed,10/5/2024,,2024-10-05T12:38:50.000+0000
,,Open,10/5/2024,,2024-10-05T13:00:15.000+0000
,,Closed,10/5/2024,,2024-10-05T13:00:36.000+0000
,,Closed,10/5/2024,,2024-10-05T13:00:36.000+0000
00QV500000AmLnfMAF,,Suspect,10/5/2024,Google Ad - SEM,2024-10-05T13:49:30.000+0000
,,Open,10/5/2024,,2024-10-05T14:13:27.000+0000
,,Open,10/5/2024,,2024-10-05T14:17:23.000+0000
,,Open,10/5/2024,,2024-10-05T16:14:12.000+0000
00QV500000An7llMAB,,Suspect,10/6/2024,LinkedIn Ad,2024-10-06T01:12:56.000+0000
,,Open,10/5/2024,,2024-10-06T01:17:58.000+0000
,,Closed,10/5/2024,,2024-10-06T01:30:31.000+0000
,,Awaiting Customer,10/5/2024,,2024-10-06T02:35:42.000+0000
,,Open,10/5/2024,,2024-10-06T04:26:28.000+0000
,,Open,10/5/2024,,2024-10-06T04:32:39.000+0000
,,Evaluation,10/6/2024,,2024-10-06T05:56:03.000+0000
,,Evaluation,10/6/2024,,2024-10-06T05:56:43.000+0000
,,Customer Response,10/5/2024,,2024-10-06T06:48:56.000+0000
,003V500000D05cvIAB,,10/5/2024,,2024-10-06T06:57:11.000+0000
,,Awaiting Customer,10/6/2024,,2024-10-06T07:01:31.000+0000
,,Customer Response,10/6/2024,,2024-10-06T07:05:45.000+0000
,,Open,10/6/2024,,2024-10-06T07:31:59.000+0000
,,Open,10/6/2024,,2024-10-06T08:30:33.000+0000
,,Pending Customer Verification,10/6/2024,,2024-10-06T08:38:10.000+0000
,,Open,10/6/2024,,2024-10-06T08:38:48.000+0000
,,Open,10/6/2024,,2024-10-06T08:48:48.000+0000
,,Closed,10/6/2024,,2024-10-06T09:08:48.000+0000
,,Closed,10/6/2024,,2024-10-06T09:12:15.000+0000
,,Closed,10/6/2024,,2024-10-06T09:14:34.000+0000
,,Closed,10/6/2024,,2024-10-06T09:16:49.000+0000
,,Open,10/6/2024,,2024-10-06T09:17:57.000+0000
,,Open,10/6/2024,,2024-10-06T09:27:47.000+0000
,,Open,10/6/2024,,2024-10-06T09:39:48.000+0000
,,Open,10/6/2024,,2024-10-06T09:49:52.000+0000
,,Closed,10/6/2024,,2024-10-06T10:06:17.000+0000
,,Closed,10/6/2024,,2024-10-06T10:07:28.000+0000
,,Closed,10/6/2024,,2024-10-06T10:08:36.000+0000
,,Closed,10/6/2024,,2024-10-06T10:10:01.000+0000
,,Evaluation,10/6/2024,,2024-10-06T12:07:39.000+0000
,,Evaluation,10/6/2024,,2024-10-06T12:25:35.000+0000
,,Evaluation,10/6/2024,,2024-10-06T12:29:18.000+0000
,,Evaluation,10/6/2024,,2024-10-06T12:31:49.000+0000
,,Closed,10/6/2024,,2024-10-06T13:00:04.000+0000
,,Open,10/6/2024,,2024-10-06T13:00:14.000+0000
,,Open,10/6/2024,,2024-10-06T13:02:26.000+0000
,,Awaiting Customer,10/6/2024,,2024-10-06T19:57:26.000+0000
00QV500000AoMZ4MAN,,Suspect,10/6/2024,Website,2024-10-06T23:23:20.000+0000
,,Open,10/6/2024,,2024-10-07T01:12:55.000+0000
,,Draft,10/6/2024,,2024-10-07T01:40:22.000+0000
,,Completed,10/6/2024,,2024-10-07T01:46:47.000+0000
,,Draft,10/6/2024,,2024-10-07T01:57:01.000+0000
,,Closed,10/6/2024,,2024-10-07T03:04:25.000+0000
00QV500000AodzhMAB,,Suspect,10/6/2024,Website,2024-10-07T04:11:53.000+0000
,,Customer Response,10/7/2024,,2024-10-07T05:52:06.000+0000
,,Requested,10/7/2024,,2024-10-07T08:05:00.000+0000
,,Customer Response,10/7/2024,,2024-10-07T08:41:08.000+0000
,,Open,10/7/2024,,2024-10-07T09:10:46.000+0000
,,Evaluation,10/7/2024,,2024-10-07T09:23:48.000+0000
,,Open,10/7/2024,,2024-10-07T09:47:48.000+0000
,,Evaluation,10/7/2024,,2024-10-07T10:07:44.000+0000
,,Open,10/7/2024,,2024-10-07T10:12:59.000+0000
,,Closed,10/7/2024,,2024-10-07T10:13:45.000+0000
,,Closed,10/7/2024,,2024-10-07T10:15:12.000+0000
,,Evaluation,10/7/2024,,2024-10-07T10:40:57.000+0000
,,Open,10/7/2024,,2024-10-07T10:45:23.000+0000
,,Customer Response,10/7/2024,,2024-10-07T11:18:11.000+0000
,,Evaluation,10/7/2024,,2024-10-07T11:25:23.000+0000
,,Closed,10/7/2024,,2024-10-07T11:41:20.000+0000
,,Evaluation,10/7/2024,,2024-10-07T12:01:06.000+0000
,,Open,10/7/2024,,2024-10-07T12:02:33.000+0000
,,Customer Response,10/7/2024,,2024-10-07T12:06:03.000+0000
,,Open,10/7/2024,,2024-10-07T12:06:42.000+0000
,,Open,10/7/2024,,2024-10-07T12:06:43.000+0000
00QV500000ALGyUMAX,,Nurture,10/7/2024,LinkedIn Ad,2024-10-07T12:07:13.000+0000
,003V500000671k8IAA,Nurture,10/7/2024,Event,2024-10-07T12:09:02.000+0000
,,Open,10/7/2024,,2024-10-07T12:09:07.000+0000
,003V50000067cWFIAY,Nurture,10/7/2024,Event,2024-10-07T12:09:24.000+0000
,,Draft,10/7/2024,,2024-10-07T12:13:07.000+0000
,,Evaluation,10/7/2024,,2024-10-07T12:15:17.000+0000
,,Evaluation,10/7/2024,,2024-10-07T12:16:21.000+0000
,,Evaluation,10/7/2024,,2024-10-07T12:18:36.000+0000
,,Closed,10/7/2024,,2024-10-07T12:22:32.000+0000
,,Customer Response,10/7/2024,,2024-10-07T12:23:13.000+0000
,,Closed,10/7/2024,,2024-10-07T12:23:55.000+0000
,,Closed,10/7/2024,,2024-10-07T12:24:32.000+0000
,,Open,10/7/2024,,2024-10-07T12:28:35.000+0000
,,Evaluation,10/7/2024,,2024-10-07T12:29:58.000+0000
,,Awaiting Customer,10/7/2024,,2024-10-07T12:30:41.000+0000
,,Open,10/7/2024,,2024-10-07T12:31:43.000+0000
,,Open,10/7/2024,,2024-10-07T12:32:22.000+0000
,,Closed,10/7/2024,,2024-10-07T12:33:15.000+0000
,,Awaiting Customer,10/7/2024,,2024-10-07T12:33:34.000+0000
,,Customer Response,10/7/2024,,2024-10-07T12:37:22.000+0000
,,Completed,10/7/2024,,2024-10-07T12:38:53.000+0000
,,In Progress,10/7/2024,,2024-10-07T12:45:11.000+0000
,003V5000006714gIAA,Nurture,10/7/2024,Marketing Research,2024-10-07T12:56:25.000+0000
,,Closed,10/7/2024,,2024-10-07T12:59:42.000+0000
,,Closed,10/7/2024,,2024-10-07T13:00:10.000+0000
,,Open,10/7/2024,,2024-10-07T13:00:18.000+0000
,,Open,10/7/2024,,2024-10-07T13:09:13.000+0000
,,Open,10/7/2024,,2024-10-07T13:17:47.000+0000
,,Open,10/7/2024,,2024-10-07T13:21:48.000+0000
,,Customer Response,10/7/2024,,2024-10-07T13:23:30.000+0000
,,Open,10/7/2024,,2024-10-07T13:32:36.000+0000
,,Open,10/7/2024,,2024-10-07T13:37:21.000+0000
00QV500000ApnSLMAZ,,Suspect,10/7/2024,Website,2024-10-07T13:41:28.000+0000
,,Escalated,10/7/2024,,2024-10-07T13:41:38.000+0000
,,Closed,10/7/2024,,2024-10-07T13:41:54.000+0000
,,Closed,10/7/2024,,2024-10-07T13:45:44.000+0000
,,Evaluation,10/7/2024,,2024-10-07T14:06:23.000+0000
,,Pending Customer Verification,10/7/2024,,2024-10-07T14:10:10.000+0000
,,Pending Customer Verification,10/7/2024,,2024-10-07T14:14:40.000+0000
,,Closed,10/7/2024,,2024-10-07T14:15:52.000+0000
,,Closed,10/7/2024,,2024-10-07T14:19:34.000+0000
,,Completed,10/7/2024,,2024-10-07T14:22:50.000+0000
,,Completed,10/7/2024,,2024-10-07T14:23:58.000+0000
,,Closed,10/7/2024,,2024-10-07T14:24:46.000+0000
,,Evaluation,10/7/2024,,2024-10-07T14:31:45.000+0000
,,Evaluation,10/7/2024,,2024-10-07T14:34:24.000+0000
,,Open,10/7/2024,,2024-10-07T14:44:53.000+0000
,,Closed,10/7/2024,,2024-10-07T14:45:10.000+0000
,,Evaluation,10/7/2024,,2024-10-07T14:46:32.000+0000
,,Open,10/7/2024,,2024-10-07T14:47:40.000+0000
,,Open,10/7/2024,,2024-10-07T14:50:01.000+0000
,,Evaluation,10/7/2024,,2024-10-07T14:51:49.000+0000
,,Open,10/7/2024,,2024-10-07T14:52:07.000+0000
,,Open,10/7/2024,,2024-10-07T14:54:21.000+0000
,,Open,10/7/2024,,2024-10-07T14:56:16.000+0000
00QV500000ApzuwMAB,,Suspect,10/7/2024,6sense SI,2024-10-07T14:56:48.000+0000
,,Evaluation,10/7/2024,,2024-10-07T14:57:48.000+0000
,,Completed,10/7/2024,,2024-10-07T14:59:13.000+0000
00QV500000Apsa8MAB,,Suspect,10/7/2024,Website,2024-10-07T15:00:12.000+0000
,,Open,10/7/2024,,2024-10-07T15:03:36.000+0000
,,Awaiting Customer,10/7/2024,,2024-10-07T15:09:02.000+0000
,,Awaiting Customer,10/7/2024,,2024-10-07T15:09:11.000+0000
,,Open,10/7/2024,,2024-10-07T15:09:22.000+0000
,,Open,10/7/2024,,2024-10-07T15:09:30.000+0000
,,Open,10/7/2024,,2024-10-07T15:09:31.000+0000
,,Closed,10/7/2024,,2024-10-07T15:13:35.000+0000
,,Pending Customer Verification,10/7/2024,,2024-10-07T15:14:07.000+0000
,,Open,10/7/2024,,2024-10-07T15:14:33.000+0000
,,Evaluation,10/7/2024,,2024-10-07T15:16:42.000+0000
,,Open,10/7/2024,,2024-10-07T15:18:46.000+0000
,,Closed,10/7/2024,,2024-10-07T15:31:05.000+0000
,,Closed,10/7/2024,,2024-10-07T15:37:09.000+0000
,,Evaluation,10/7/2024,,2024-10-07T15:38:37.000+0000
,,Open,10/7/2024,,2024-10-07T15:39:52.000+0000
,,Closed,10/7/2024,,2024-10-07T15:40:37.000+0000
,,Escalated,10/7/2024,,2024-10-07T15:45:23.000+0000
,,Awaiting Customer,10/7/2024,,2024-10-07T15:45:34.000+0000
,,Evaluation,10/7/2024,,2024-10-07T15:45:56.000+0000
,,Closed,10/7/2024,,2024-10-07T15:46:03.000+0000
,,Awaiting Customer,10/7/2024,,2024-10-07T15:46:14.000+0000
,,In Progress,10/7/2024,,2024-10-07T15:48:44.000+0000
,,Awaiting Customer,10/7/2024,,2024-10-07T15:53:39.000+0000
,,Closed,10/7/2024,,2024-10-07T15:55:10.000+0000
,,Open,10/7/2024,,2024-10-07T16:01:42.000+0000
,,Open,10/7/2024,,2024-10-07T16:04:37.000+0000
,,Evaluation,10/7/2024,,2024-10-07T16:05:33.000+0000
00QV500000AqFrdMAF,,Suspect,10/7/2024,6sense SI,2024-10-07T16:08:18.000+0000
00QV500000AqGirMAF,,Suspect,10/7/2024,6sense SI,2024-10-07T16:11:10.000+0000
,,Customer Response,10/7/2024,,2024-10-07T16:16:55.000+0000
,,Open,10/7/2024,,2024-10-07T16:17:35.000+0000
,,Evaluation,10/7/2024,,2024-10-07T16:20:11.000+0000
,,Evaluation,10/7/2024,,2024-10-07T16:22:23.000+0000
,,Evaluation,10/7/2024,,2024-10-07T16:34:21.000+0000
,003V50000067Q02IAE,Nurture,10/7/2024,DiscoverOrg,2024-10-07T16:35:59.000+0000
,003V50000067WHWIA2,Nurture,10/7/2024,Email Campaign,2024-10-07T16:36:24.000+0000
,003V50000067dEXIAY,Nurture,10/7/2024,Webinar,2024-10-07T16:36:35.000+0000
,003V50000067uETIAY,Nurture,10/7/2024,Events,2024-10-07T16:37:06.000+0000
,003V50000067zOKIAY,Nurture,10/7/2024,Event,2024-10-07T16:37:16.000+0000
,003V500000685JpIAI,Nurture,10/7/2024,Website,2024-10-07T16:37:54.000+0000
,003V5000009QeJBIA0,Nurture,10/7/2024,Events,2024-10-07T16:38:01.000+0000
,003V50000067zOKIAY,MQL,10/7/2024,Event,2024-10-07T16:38:44.000+0000
,003V50000067dEXIAY,MQL,10/7/2024,Webinar,2024-10-07T16:39:37.000+0000
,,Customer Response,10/7/2024,,2024-10-07T16:39:56.000+0000
,,Closed,10/7/2024,,2024-10-07T16:40:28.000+0000
,,Closed,10/7/2024,,2024-10-07T16:41:39.000+0000
00QV500000Aq80ZMAR,,Suspect,10/7/2024,6sense SI,2024-10-07T16:42:52.000+0000
,,Closed,10/7/2024,,2024-10-07T16:43:01.000+0000
00QV500000AqIG2MAN,,Suspect,10/7/2024,Sales,2024-10-07T16:46:21.000+0000
,,Pending Customer Verification,10/7/2024,,2024-10-07T16:46:28.000+0000
,,Pending Customer Verification,10/7/2024,,2024-10-07T16:52:47.000+0000
,,Closed,10/7/2024,,2024-10-07T16:52:57.000+0000
,,In Progress,10/7/2024,,2024-10-07T16:54:47.000+0000
,,Contract Review,10/7/2024,,2024-10-07T16:57:53.000+0000
,,Awaiting Customer,10/7/2024,,2024-10-07T17:01:03.000+0000
,,Closed,10/7/2024,,2024-10-07T17:10:52.000+0000
,,Pending Customer Verification,10/7/2024,,2024-10-07T17:11:48.000+0000
,,Open,10/7/2024,,2024-10-07T17:11:55.000+0000
,,Open,10/7/2024,,2024-10-07T17:17:16.000+0000
,,Awaiting Customer,10/7/2024,,2024-10-07T17:17:20.000+0000
,,In Progress,10/7/2024,,2024-10-07T17:19:15.000+0000
,,Customer Response,10/7/2024,,2024-10-07T17:21:12.000+0000
,,Closed,10/7/2024,,2024-10-07T17:22:34.000+0000
,,Customer Response,10/7/2024,,2024-10-07T17:22:48.000+0000
,,Pending Customer Verification,10/7/2024,,2024-10-07T17:25:09.000+0000
,,Customer Response,10/7/2024,,2024-10-07T17:30:16.000+0000
,,Awaiting Customer,10/7/2024,,2024-10-07T17:34:20.000+0000
,,Closed,10/7/2024,,2024-10-07T17:35:52.000+0000
,,Closed,10/7/2024,,2024-10-07T17:37:22.000+0000
,,Open,10/7/2024,,2024-10-07T17:37:48.000+0000
,,Customer Response,10/7/2024,,2024-10-07T17:40:09.000+0000
,,Open,10/7/2024,,2024-10-07T17:43:34.000+0000
,,Open,10/7/2024,,2024-10-07T17:44:32.000+0000
,,Open,10/7/2024,,2024-10-07T17:45:30.000+0000
,,Contract Review,10/7/2024,,2024-10-07T17:46:14.000+0000
,,Sales Review,10/7/2024,,2024-10-07T17:46:16.000+0000
,,Open,10/7/2024,,2024-10-07T17:51:31.000+0000
,,Open,10/7/2024,,2024-10-07T17:51:31.000+0000
,,In Progress,10/7/2024,,2024-10-07T17:52:32.000+0000
,,Open,10/7/2024,,2024-10-07T17:52:39.000+0000
,,Open,10/7/2024,,2024-10-07T17:54:29.000+0000
,,Open,10/7/2024,,2024-10-07T17:55:32.000+0000
,,Open,10/7/2024,,2024-10-07T17:55:33.000+0000
,,Closed,10/7/2024,,2024-10-07T17:57:05.000+0000
,,Closed,10/7/2024,,2024-10-07T17:57:33.000+0000
,,Closed,10/7/2024,,2024-10-07T17:57:49.000+0000
,,Closed,10/7/2024,,2024-10-07T17:58:16.000+0000
,,Closed,10/7/2024,,2024-10-07T17:58:33.000+0000
,,Closed,10/7/2024,,2024-10-07T17:59:09.000+0000
,,Closed,10/7/2024,,2024-10-07T17:59:23.000+0000
,,Closed,10/7/2024,,2024-10-07T17:59:34.000+0000
,,In Progress,10/7/2024,,2024-10-07T18:06:20.000+0000
,,Open,10/7/2024,,2024-10-07T18:27:38.000+0000
,,Open,10/7/2024,,2024-10-07T18:29:04.000+0000
